Epoch;Training_Loss;Validation_Loss
72;0.06778056919574738;0.07071750611066818
73;0.06776551157236099;0.07073809206485748
74;0.06775043159723282;0.07075512409210205
75;0.0677352026104927;0.07076871395111084
76;0.06771980226039886;0.07077912241220474
77;0.06770414859056473;0.07078653573989868
78;0.06768825650215149;0.07079115509986877
79;0.0676720067858696;0.07079321146011353
80;0.06765539199113846;0.07079291343688965
81;0.06763836741447449;0.07079045474529266
82;0.06762088090181351;0.07078608125448227
83;0.06760291755199432;0.07077993452548981
84;0.0675843358039856;0.07077217102050781
85;0.0675651878118515;0.07076294720172882
86;0.0675453320145607;0.07075238227844238
87;0.06752470135688782;0.07074058055877686
88;0.06750324368476868;0.0707276239991188
89;0.06748079508543015;0.07071361690759659
90;0.06745727360248566;0.07069859653711319
91;0.06743253767490387;0.0706825703382492
92;0.06740640103816986;0.07066556066274643
93;0.06737864017486572;0.07064755260944366
94;0.06734903156757355;0.07062846422195435
95;0.06731727719306946;0.0706082209944725
96;0.06728298962116241;0.0705866813659668
97;0.06724575161933899;0.07056362926959991
98;0.0672050192952156;0.07053875178098679
99;0.06716007739305496;0.07051153481006622
100;0.06711014360189438;0.07048134505748749
101;0.06705407798290253;0.07044719159603119
102;0.06699058413505554;0.07040757685899734
103;0.06691788882017136;0.07036034762859344
104;0.06683377921581268;0.07030212879180908
105;0.06673543900251389;0.07022794336080551
106;0.06661933660507202;0.07013032585382462
107;0.06648128479719162;0.06999865919351578
108;0.06631703674793243;0.06981943547725677
109;0.0661233514547348;0.06957979500293732
110;0.06590097397565842;0.06927751004695892
111;0.06565690785646439;0.06893391907215118
112;0.06540253758430481;0.06858599185943604
113;0.06514456868171692;0.06825162470340729
114;0.06487925350666046;0.06791895627975464
115;0.06459778547286987;0.06756941974163055
116;0.06429378688335419;0.06719224154949188
117;0.06396336853504181;0.06678370386362076
118;0.06360216438770294;0.06634416431188583
119;0.06320581585168839;0.0658733993768692
120;0.06277333199977875;0.06537214666604996
121;0.062313180416822433;0.06484679877758026
122;0.06185656040906906;0.06431864947080612
123;0.06138559803366661;0.06380083411931992
124;0.060929447412490845;0.06330259889364243
125;0.060483720153570175;0.06283672899007797
126;0.06006111577153206;0.062405169010162354
127;0.05967073515057564;0.06200788542628288
128;0.05931210145354271;0.06164131686091423
129;0.058951716870069504;0.06129918247461319
130;0.05858708545565605;0.06098683923482895
131;0.05825066193938255;0.060726333409547806
132;0.05795717611908913;0.060468874871730804
133;0.057694751769304276;0.06017870828509331
134;0.05741957202553749;0.0599125437438488
135;0.05717997997999191;0.05962575599551201
136;0.056924618780612946;0.059350550174713135
137;0.056683436036109924;0.05906878784298897
138;0.05644078925251961;0.05878527835011482
139;0.05620046332478523;0.05849913880228996
140;0.05596085637807846;0.05820956081151962
141;0.055719323456287384;0.057916879653930664
142;0.055473241955041885;0.05762329697608948
143;0.05522173270583153;0.05732940509915352
144;0.05496693775057793;0.05703242868185043
145;0.054711539298295975;0.056730128824710846
146;0.054459284991025925;0.056422553956508636
147;0.05421288311481476;0.05610903352499008
148;0.053972918540239334;0.05579175427556038
149;0.053739432245492935;0.05547214671969414
150;0.05351236090064049;0.0551520474255085
151;0.05329173430800438;0.05483291298151016
152;0.05307755991816521;0.05451633781194687
153;0.05286980792880058;0.0542052686214447
154;0.052668359130620956;0.053903043270111084
155;0.05247301608324051;0.053613483905792236
156;0.05228325352072716;0.05334057658910751
157;0.052098773419857025;0.05308862403035164
158;0.05191914364695549;0.05286141484975815
159;0.05174415558576584;0.05266205593943596
160;0.051573749631643295;0.0524936243891716
161;0.05140792578458786;0.05235694721341133
162;0.05124674364924431;0.05225234106183052
163;0.05109064280986786;0.0521785132586956
164;0.05094023793935776;0.052133072167634964
165;0.0507962591946125;0.05211193487048149
166;0.05065955966711044;0.05211090296506882
167;0.05053063854575157;0.0521252378821373
168;0.050409846007823944;0.052150238305330276
169;0.0502973236143589;0.052181314677000046
170;0.050193022936582565;0.05221487209200859
171;0.05009671300649643;0.05224738270044327
172;0.050008054822683334;0.05227665975689888
173;0.0499265193939209;0.05230091139674187
174;0.04985133931040764;0.05231909826397896
175;0.04978140816092491;0.05233163759112358
176;0.0497155524790287;0.05233902856707573
177;0.049652259796857834;0.05234243720769882
178;0.0495900996029377;0.05234353989362717
179;0.0495276115834713;0.05234367772936821
180;0.04946395382285118;0.05234453082084656
181;0.04939865693449974;0.05234754830598831
182;0.04933159798383713;0.05235336348414421
183;0.04926331713795662;0.05236251279711723
184;0.04919445142149925;0.0523754246532917
185;0.04912577569484711;0.052391041070222855
186;0.04905813932418823;0.05240912362933159
187;0.04899239167571068;0.052427638322114944
188;0.04892931506037712;0.05244476720690727
189;0.04886933043599129;0.052458085119724274
190;0.04881252348423004;0.05246498063206673
191;0.04875854775309563;0.05246374011039734
192;0.048706721514463425;0.052452899515628815
193;0.048656072467565536;0.05243204906582832
194;0.048605140298604965;0.05240075662732124
195;0.048552751541137695;0.052359163761138916
196;0.0484982505440712;0.052308082580566406
197;0.048441823571920395;0.052248068153858185
198;0.04838405176997185;0.052179545164108276
199;0.04832537844777107;0.05210466310381889
200;0.04826628416776657;0.052025459706783295
201;0.04820713400840759;0.05194426700472832
202;0.04814838245511055;0.05186336115002632
203;0.048090193420648575;0.051784027367830276
204;0.04803277179598808;0.05170757696032524
205;0.047976166009902954;0.051634859293699265
206;0.04792071506381035;0.05156640335917473
207;0.0478665716946125;0.05150226876139641
208;0.04781399294734001;0.05144195631146431
209;0.04776310920715332;0.05138522386550903
210;0.04771377146244049;0.05133156105875969
211;0.04766607657074928;0.05128008872270584
212;0.04761981964111328;0.051230452954769135
213;0.04757499694824219;0.051181942224502563
214;0.04753138870000839;0.05113420635461807
215;0.04748888686299324;0.05108695104718208
216;0.047447554767131805;0.05103962495923042
217;0.04740702733397484;0.050992436707019806
218;0.047367360442876816;0.05094528943300247
219;0.047328539192676544;0.05089760944247246
220;0.047290362417697906;0.05084986612200737
221;0.04725279286503792;0.05080156400799751
222;0.04721561446785927;0.050753153860569
223;0.04717903211712837;0.05070457607507706
224;0.047142695635557175;0.05065564438700676
225;0.04710661992430687;0.05060697719454765
226;0.04707075655460358;0.05055800825357437
227;0.047035057097673416;0.05050935596227646
228;0.04699934273958206;0.0504608228802681
229;0.046963486820459366;0.050412438809871674
230;0.046927642077207565;0.05036438629031181
231;0.04689137265086174;0.0503167025744915
232;0.046854838728904724;0.05026911571621895
233;0.04681781679391861;0.05022179335355759
234;0.04678025096654892;0.05017475411295891
235;0.04674210026860237;0.050127457827329636
236;0.04670322313904762;0.05008045583963394
237;0.04666374996304512;0.05003305524587631
238;0.04662387818098068;0.049984999001026154
239;0.04658346250653267;0.04993630200624466
240;0.04654305428266525;0.04988662898540497
241;0.04650259017944336;0.049835383892059326
242;0.046462468802928925;0.049782317131757736
243;0.04642241820693016;0.04972624406218529
244;0.04638213664293289;0.049667198210954666
245;0.04634145274758339;0.04960450530052185
246;0.04629988595843315;0.04953785985708237
247;0.046257384121418;0.049468640238046646
248;0.046213988214731216;0.049398161470890045
249;0.04617026820778847;0.04932780936360359
250;0.04612668231129646;0.04925891011953354
